github_repo_url	repo_description	topics	owner_repo_name	owner_name	owner_type	organization_bio	repo_created_day	primary_language_name	license_name	is_github_pages	has_readme	has_wiki	has_merged_prs	has_issues	has_contributor_guide	has_code_of_conduct	count_of_public_forks	count_of_stars	count_of_watchers	count_distinct_contributors	count_contributions	count_commits	count_commit_comments	count_created_issues	count_pull_requests_created	count_pull_requests_reviews	count_comments_on_issues_and_pull_requests
https://github.com/2020-nCoV/RawData	武汉疫情的原始数据地址		2020-nCoV/RawData	2020-nCoV	Organization	""	2020-01-25			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	2	2	3	3	2	0	0	1	0	0
https://github.com/2019nCoV-viz/data	store data needed		2019nCoV-viz/data	2019nCoV-viz	Organization		2020-01-26	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	0	0	3	5	5	0	0	0	0	0
https://github.com/greatcodeeer/2019-nCoV	武汉肺炎 - 2019-ncov		greatcodeeer/2019-nCoV	greatcodeeer	User		2020-01-20	JavaScript		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	2	2	3	46	29	0	0	15	2	0
https://github.com/artic-network/artic-ncov2019	artic nanopore protocol for ncov2019 novel coronavirus		artic-network/artic-ncov2019	artic-network	Organization	this is the articnetwork project, a wellcome trust funded project to provide a system for real-time genomic epidemiology of virus outbreaks.	2020-01-20			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	1	1	3	11	8	0	0	2	0	1
https://github.com/fadoers/charity-mobile	ncov-charity		fadoers/charity-mobile	fadoers	User		2020-01-24	Vue		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	0	0	3	5	3	0	0	1	1	0
https://github.com/wangke0809/2019-nCoV-Push	2019-ncov 疫情实时播报🅥 墙内通知 ｜ 支持微信、钉钉群、微博	2019-ncov	wangke0809/2019-nCoV-Push	wangke0809	User		2020-01-24	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	4	4	3	49	37	0	2	0	0	10
https://github.com/YiranJing/Coronavirus-Epidemic-2019-nCov	👩🏻‍⚕️epidemic prediction and estimation of coronavirus 2019-ncov using statistical modelling. 		YiranJing/Coronavirus-Epidemic-2019-nCov	YiranJing	User		2020-01-25	Jupyter Notebook		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	1	1	2	11	10	0	1	0	0	0
https://github.com/ARandomChinese/WuhanCoV-News-Update	武汉肺炎时间线个人整理		ARandomChinese/WuhanCoV-News-Update	ARandomChinese	User		2020-01-25			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	2	38	38	0	0	0	0	0
https://github.com/839Studio/Novel-Coronavirus-Updates	新增确诊新型冠状病毒肺炎统计数据（每日更新）		839Studio/Novel-Coronavirus-Updates	839Studio	User		2020-01-23			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	5	4	4	2	19	14	0	1	3	0	1
https://github.com/yitao94/2019-nCoV	this goal of this project is to collect information and analyse trend of statistics of novel coronavirus originated in wuhan city, hubei province, p.r. china in 2019.		yitao94/2019-nCoV	yitao94	User		2020-01-21	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	5	5	2	12	11	0	0	1	0	0
https://github.com/MeoncStudio/Anti_2019-ncoV	2019 wuhan coronavirus: self-checking & advising site		MeoncStudio/Anti_2019-ncoV	MeoncStudio	Organization	jm · cy	2020-01-27	Vue		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	2	2	2	45	44	0	0	1	0	0
https://github.com/Mayandev/nCoV-notes	记录不同人在 ncov 下的故事和生活	ncov, 2020ncov	Mayandev/nCoV-notes	Mayandev	User		2020-01-26	CSS	mit	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	3	3	2	41	38	0	0	2	0	1
https://github.com/lbj96347/2020-new-coronavirus-live-map	base on china official news to pop up new coronavirus cases on map.  基于中国官方新闻公布数据，绘制新型冠状病毒案例于地图上。		lbj96347/2020-new-coronavirus-live-map	lbj96347	User		2020-01-20	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	5	14	14	2	8	6	0	1	0	0	1
https://github.com/NGLSL/2019-nCov	2019-ncov最新动态推送系统		NGLSL/2019-nCov	NGLSL	User		2020-01-22	Java		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	2	2	2	17	10	0	1	0	0	6
https://github.com/GHDDI-AILab/nCov_Info_Share	information sharing portal about ncov/sars/mers for drug discovery	ncov, mers, drug-discovery, sars	GHDDI-AILab/nCov_Info_Share	GHDDI-AILab	Organization	""	2020-01-26		mit	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	0	0	2	44	40	0	0	3	1	0
https://github.com/ricosmall/2019-ncov	novel coronavirus which causes pneumonia.		ricosmall/2019-ncov	ricosmall	User		2020-01-23			TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	0	0	2	39	37	0	0	2	0	0
https://github.com/graveszhang/2019-nCoV-Prediction-Model	a transmission model to reported case information up to 27 january to predict the possible course of the epidemic, as the potential impact of travel restrictions into and from wuhan.		graveszhang/2019-nCoV-Prediction-Model	graveszhang	User		2020-01-27	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	0	0	2	26	26	0	0	0	0	0
https://github.com/2019ncov/2019ncov.github.io	important and verified information about new 2019-ncov pneumonia		2019ncov/2019ncov.github.io	2019ncov	User		2020-01-23	CSS	mit	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	2	60	60	0	0	0	0	0
https://github.com/Jacksgong/wuhan-2019-nCoV	武汉2019ncov信息爬虫		Jacksgong/wuhan-2019-nCoV	Jacksgong	User		2020-01-22	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	5	13	13	2	35	34	0	1	0	0	0
https://github.com/CxZMoE/nCoV	获取2019-ncov新型冠状病毒的实时信息,提供现成api		CxZMoE/nCoV	CxZMoE	User		2020-01-26	Go	apache-2.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	1	2	16	15	0	1	0	0	0
https://github.com/beoutbreakprepared/nCoV2019	location for summaries and analysis of data related to n-cov 2019, first reported in wuhan, china		beoutbreakprepared/nCoV2019	beoutbreakprepared	User		2020-01-24	R		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	3	21	21	2	27	27	0	0	0	0	0
https://github.com/lbj96347/2020-new-coronavirus-info-crawler	a web crawler to get latest info & extract data from all local health commission in china. 自动获取各地区卫生委员会咨询的程序。		lbj96347/2020-new-coronavirus-info-crawler	lbj96347	User		2020-01-22	JavaScript	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	2	2	2	16	13	0	0	2	0	1
https://github.com/fightncov/Fight-nCov			fightncov/Fight-nCov	fightncov	User		2020-01-25	JavaScript		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	1	1	2	8	5	0	1	1	1	0
https://github.com/HopkinsIDD/nCoV-Sandbox			HopkinsIDD/nCoV-Sandbox	HopkinsIDD	Organization	""	2020-01-23	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	2	9	9	0	0	0	0	0
https://github.com/6yi/WechatCronAuto2019-nCov	2019新型肺炎疫情 微信公众测试号定时推送		6yi/WechatCronAuto2019-nCov	6yi	User		2020-01-24	Go	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	1	1	2	35	26	0	1	1	0	7
https://github.com/wertycn/nCoV	2019-ncov 武汉新冠状病毒肺炎疫情信息导航 		wertycn/nCoV	wertycn	User		2020-01-25	CSS		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	8	8	2	20	17	0	1	0	0	2
https://github.com/guardian/interactive-coronavirus-tracker-map	placeholder description: @blosky created this with repo-genesis		guardian/interactive-coronavirus-tracker-map	guardian	Organization	the source code of the world's leading liberal voice	2020-01-22	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0	0	0	2	11	11	0	0	0	0	0
https://github.com/MehdiAnn/corona-livemap	live data of the spread of the corona virus		MehdiAnn/corona-livemap	MehdiAnn	User		2020-01-27	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	2	4	4	0	0	0	0	0
https://github.com/globalcitizen/2019-wuhan-coronavirus-data	2019 wuhan coronavirus data (2019-ncov)	opendata, epedemic, wuhan, epedemiology, virology, viruses, pathogens, 2019-ncov, 2019ncov, coronavirus, pandemic	globalcitizen/2019-wuhan-coronavirus-data	globalcitizen	User		2020-01-25	PHP	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	6	26	26	2	116	108	0	0	2	3	3
https://github.com/yangkae/2019-nCov			yangkae/2019-nCov	yangkae	User		2020-01-22			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	9	9	0	0	0	0	0
https://github.com/thecatgamer137/Joke.Win32.Coronavirus	its a joke that is based of the corona virus		thecatgamer137/Joke.Win32.Coronavirus	thecatgamer137	User		2020-01-26			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/jabacker/nCoV-2019			jabacker/nCoV-2019	jabacker	User		2020-01-24			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/HuangJianxjtu/wuhan_2019_nCov			HuangJianxjtu/wuhan_2019_nCov	HuangJianxjtu	User		2020-01-22	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/TheCode-Jedi/CoronaVirus-MD	mockup for an information site about the coronavirus.		TheCode-Jedi/CoronaVirus-MD	TheCode-Jedi	User		2020-01-27	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/chancovsky/spark-help-content			chancovsky/spark-help-content	chancovsky	User		2020-01-24	JavaScript	mit	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/DnCov/transparent-info	transparent infomation on novel coronavirus (2019-ncov)  by decentralized  technology		DnCov/transparent-info	DnCov	Organization	""	2020-01-25	TypeScript		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	24	23	0	0	1	0	0
https://github.com/ChinaVIrus/2019-ncov-infos			ChinaVIrus/2019-ncov-infos	ChinaVIrus	User		2020-01-26			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/chinaluopiao/nfplus-ncov	南方+疫情数据项目		chinaluopiao/nfplus-ncov	chinaluopiao	User		2020-01-25	Java		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	5	5	0	0	0	0	0
https://github.com/idwangmo/nCoV			idwangmo/nCoV	idwangmo	User		2020-01-24	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/fangq/gene2019ncov	complete gene data for 2019-ncov virus in json/jdata format		fangq/gene2019ncov	fangq	User		2020-01-26	Perl		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/dankaki/wuhan_coronavirus_risk	risks of wuhan coronavirus in different us cities for rice datathon		dankaki/wuhan_coronavirus_risk	dankaki	User		2020-01-25	Python		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/thegreatjavascript/2019-nCoV-News-Server	backend server		thegreatjavascript/2019-nCoV-News-Server	thegreatjavascript	Organization	make javascript great again	2020-01-24		mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/EduVencovsky/formik-yup	repo used for showing how to worki with formik + yup and additionally material ui		EduVencovsky/formik-yup	EduVencovsky	User		2020-01-27	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/avischiffmann/CoronavirusMap	tracking the coronavirus		avischiffmann/CoronavirusMap	avischiffmann	User		2020-01-25			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/fadoers/ncov-charity			fadoers/ncov-charity	fadoers	User		2020-01-24	Java		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	2	2	0	0	0	0	0
https://github.com/etchorigin/ncov2019			etchorigin/ncov2019	etchorigin	User		2020-01-27	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/QMHTMY/Coronavirus	2019 novel coronavirus infected districts statistics script!		QMHTMY/Coronavirus	QMHTMY	User		2020-01-26	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	7	7	0	0	0	0	0
https://github.com/2019nCoV-viz/2019nCoV-viz.github.io			2019nCoV-viz/2019nCoV-viz.github.io	2019nCoV-viz	Organization		2020-01-26	HTML	mit	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	6	6	0	0	0	0	0
https://github.com/ccneko/ncov-noti	google apps script to send email notification upon 2019-ncov china case number changes		ccneko/ncov-noti	ccneko	User		2020-01-24	JavaScript	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	11	10	0	0	1	0	0
https://github.com/wuhsiang/2019-nCoV-diffusion	diffusion models of  2019-ncov 		wuhsiang/2019-nCoV-diffusion	wuhsiang	User		2020-01-22	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	2	2	1	8	7	0	1	0	0	0
https://github.com/stefancova/angular-heroku	test hosting angular app on heroku		stefancova/angular-heroku	stefancova	User		2020-01-27	TypeScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/ferocknew/2019-nCoV			ferocknew/2019-nCoV	ferocknew	User		2020-01-22	HTML		TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1	1	1	25	25	0	0	0	0	0
https://github.com/DEDZTBH/2019-nCoV-prediction			DEDZTBH/2019-nCoV-prediction	DEDZTBH	User		2020-01-27	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	2	2	1	6	6	0	0	0	0	0
https://github.com/kzoacn/nCoV-mask			kzoacn/nCoV-mask	kzoacn	User		2020-01-22	HTML	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/wwgwzy/2019nCov			wwgwzy/2019nCov	wwgwzy	User		2020-01-23			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/steveoOn/2019-ncov	2019-ncov		steveoOn/2019-ncov	steveoOn	User		2020-01-23	JavaScript		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	12	12	0	0	0	0	0
https://github.com/Ticsmyc/2019nCoV-Crawler	爬取丁香园冠状病毒新型肺炎疫情实时数据+数据持久化+邮件通知		Ticsmyc/2019nCoV-Crawler	Ticsmyc	User		2020-01-26	Java	gpl-3.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	0	0	1	20	20	0	0	0	0	0
https://github.com/DnCov/DnCov	the decentralized novel coronavirus (2019-ncov)  research project specification		DnCov/DnCov	DnCov	Organization	""	2020-01-25			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/xg4/nCoV	武汉加油！中国加油！		xg4/nCoV	xg4	User		2020-01-25	TypeScript	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	23	23	0	0	0	0	0
https://github.com/coddec/2020-new-coronavirus	new coronavirus, pneumonia, 新型冠状病毒,冠状病毒, wuhan, 武汉,info websites,information, wuhan pneumonia, wuhan coronavirus, coronavirus globaloutbreak,novel coronavirus, coronavirus tracking, coronavirus real time info, coronavirus maps	2019-ncov, coronavirus, wuhan-coronavirus-outbreak, coronavirus-real-time, coronavirus-tracking, new-coronavirus, nvoc, coronavirus-websites, info-websites, wuhan-pneumonia, coronavirus-info, real-time-map, pneumonia, coronavirus-maps, coronavirus-globaloutbreak, wuhan, information, novel-coronavirus, wuhan-coronavirus	coddec/2020-new-coronavirus	coddec	User		2020-01-27	HTML	agpl-3.0	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	28	28	0	0	0	0	0
https://github.com/MelonSmasher/ncov.io	website for ncov.io	wuhan-coronavirus-outbreak, wuhan-pneumonia, coronavirus, 2019-ncov, ncov	MelonSmasher/ncov.io	MelonSmasher	User		2020-01-26	Vue	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/MarGonz7/coronavirus	dummy		MarGonz7/coronavirus	MarGonz7	User		2020-01-22			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/markus-flicke/Corona	dynamic graph representation of the current wikipedia data on the chinese corona virus outbreak in 2020.		markus-flicke/Corona	markus-flicke	User		2020-01-25	Jupyter Notebook		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	2	2	0	0	0	0	0
https://github.com/OBMGIS/CoronaVirusMap	this map will track the 2020 chinese corona virus. 		OBMGIS/CoronaVirusMap	OBMGIS	User		2020-01-27	JavaScript	mit	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	6	6	0	0	0	0	0
https://github.com/WuhanCov/test	test		WuhanCov/test	WuhanCov	User		2020-01-26			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/Dajnowicz/CoronaVirus	making map of corona virus outbreak		Dajnowicz/CoronaVirus	Dajnowicz	User		2020-01-27	Jupyter Notebook		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	2	2	0	0	0	0	0
https://github.com/KezhiLi/Wuhan_Coronavirus	initial analysis of coronavirus cases in wuhan		KezhiLi/Wuhan_Coronavirus	KezhiLi	User		2020-01-21			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	2	2	0	0	0	0	0
https://github.com/Yuriyama/Coronavirus			Yuriyama/Coronavirus	Yuriyama	User		2020-01-27	Jupyter Notebook		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/1813927768/virus-report	this repo is made for real-time tracking of virus 2019-ncov.	2019-ncov, python3	1813927768/virus-report	1813927768	User		2020-01-25	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	5	5	0	0	0	0	0
https://github.com/ncov-ic/staging			ncov-ic/staging	ncov-ic	Organization		2020-01-27	Shell		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	2	2	0	0	0	0	0
https://github.com/Sviper-07/CoronavirusOdesseyRepo	coronavirus odessey		Sviper-07/CoronavirusOdesseyRepo	Sviper-07	User		2020-01-24		gpl-3.0	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/Hacanna42/CoronaVirusMap			Hacanna42/CoronaVirusMap	Hacanna42	User		2020-01-26	JavaScript		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	2	2	0	0	0	0	0
https://github.com/XQINGME/2019_nCov_msgPush	get the latest news about the pneumonia in china and push messages to different platforms		XQINGME/2019_nCov_msgPush	XQINGME	User		2020-01-24	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/geekeren/ncov-2019.cn	ncov-2019.cn		geekeren/ncov-2019.cn	geekeren	User		2020-01-24			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/martinedoesgis/novel-coronavirus	mapping of the 2020 novel coronavirus		martinedoesgis/novel-coronavirus	martinedoesgis	User		2020-01-24	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/fishioon/2019-nCov	整理关于武汉肺炎的相关信息，辟谣为主		fishioon/2019-nCov	fishioon	User		2020-01-25			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	1	1	11	4	0	4	0	0	3
https://github.com/jdrakephd/wuhan-stochastic-model	a stochastic model for the transmission of a novel coronavirus in wuhan		jdrakephd/wuhan-stochastic-model	jdrakephd	User		2020-01-26		gpl-3.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	5	5	0	0	0	0	0
https://github.com/yangxl-2014-fe/2019-nCoV			yangxl-2014-fe/2019-nCoV	yangxl-2014-fe	User		2020-01-23			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	4	4	0	0	0	0	0
https://github.com/ShirosakiMieru/CQ_ncov2019	酷q2019武汉肺炎新闻推送java实现		ShirosakiMieru/CQ_ncov2019	ShirosakiMieru	User		2020-01-22	Java	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	3	3	0	0	0	0	0
https://github.com/infinityu/ncov-volunteer			infinityu/ncov-volunteer	infinityu	User		2020-01-26			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	1	1	0	0	0	0	0
https://github.com/zHElEARN/2019nCovSync			zHElEARN/2019nCovSync	zHElEARN	User		2020-01-25	C++		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	1	1	5	5	0	0	0	0	0
https://github.com/cfshi/coronavirus			cfshi/coronavirus	cfshi	Organization		2020-01-23		other 	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	1	15	15	0	0	0	0	0
