github_repo_url	repo_description	topics	owner_repo_name	owner_name	owner_type	organization_bio	repo_created_day	primary_language_name	license_name	is_github_pages	has_readme	has_wiki	has_merged_prs	has_issues	has_contributor_guide	has_code_of_conduct	count_of_public_forks	count_of_stars	count_of_watchers	count_distinct_contributors	count_contributions	count_commits	count_commit_comments	count_created_issues	count_pull_requests_created	count_pull_requests_reviews	count_comments_on_issues_and_pull_requests
https://github.com/BlankerL/DXY-2019-nCoV-Crawler	2019新型冠状病毒疫情实时爬虫	crawler, realtime-api, 2019-ncov	BlankerL/DXY-2019-nCoV-Crawler	BlankerL	User		2020-01-21	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	82	480	480	47	243	55	1	33	5	0	149
https://github.com/wuhan-support/wuhan.support	#武汉加油 #wuhan-support 我们关注的是你所关注的：面向疫区内外民众和医疗机构的多维度信息整合平台	wuhan-support, wuhan-pneumonia, ncov	wuhan-support/wuhan.support	wuhan-support	Organization	#武汉加油 #wuhan-support 我们关注你所关注的，我们支持需要支持的。 we care what you care, we support who needs support.	2020-01-24	Python	gpl-3.0	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	29	113	113	21	224	163	0	22	8	0	31
https://github.com/veaba/ncov	【新版大屏beta 版本，全实时数据，交互式大屏，精确到城市级】关注武汉肺炎2019新型冠状病毒（2019-ncov），数据可视化感染人群热点图、迁徙扩散轨迹，以提供帮助分析疫情。 愿世界安好。focus on wuhan 2019-ncov, data visualization, to help analyze the epidemic situation.  may the world be well. 	ncov-data-visual, data-visualization, 2019-ncov, ncov	veaba/ncov	veaba	User		2020-01-20	JavaScript		TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	20	162	162	17	174	109	0	14	1	0	50
https://github.com/shfshanyue/2019-ncov	全国新型冠状病毒，肺炎疫情实时省市地图		shfshanyue/2019-ncov	shfshanyue	User		2020-01-27	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	51	240	240	15	91	62	0	12	0	0	17
https://github.com/sangyx/nCoV-Map	ncov-map：新型肺炎疫情地图	ncov-data-visual, 2019-ncov, ncov-map	sangyx/nCoV-Map	sangyx	User		2020-01-22	CSS	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	12	64	64	14	49	24	0	8	2	0	15
https://github.com/theleadio/coronatracker	keeps track of the development of wuhan corona virus		theleadio/coronatracker	theleadio	Organization	""	2020-01-25	Python		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	8	24	24	11	63	41	0	0	11	8	3
https://github.com/antonlukin/2019-nCoV	wuhan coronavirus outbreak	wuhan-coronavirus-outbreak, coronavirus	antonlukin/2019-nCoV	antonlukin	User		2020-01-25	HTML	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	12	12	11	45	21	0	7	0	0	17
https://github.com/wuhan-support/frontend	#武汉加油 #wuhan-support 面向疫区内外民众和医疗机构的多维度信息整合平台 前端	vue, feiyan, wuhan-pneumonia, vuejs, science, openness, ncov, wuhan-support, support	wuhan-support/frontend	wuhan-support	Organization	#武汉加油 #wuhan-support 我们关注你所关注的，我们支持需要支持的。 we care what you care, we support who needs support.	2020-01-26	Vue	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	8	8	8	11	133	106	0	7	14	3	3
https://github.com/thegreatjavascript/2019-nCoV-News	2019-ncov疫情实时播报🅥｜墙内传播版（请广泛传播）	2019ncov	thegreatjavascript/2019-nCoV-News	thegreatjavascript	Organization	make javascript great again	2020-01-23	Vue	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	7	89	89	11	96	36	0	12	0	0	48
https://github.com/Pratitya/wuhan2020-timeline	记录自2019年12月起武汉新冠肺炎疫情进展的时间线，尽可能搜集经敝人筛查后的信息，因为假若敏感内容，墙内容易炸号，故置于此。	ncov-2019, wuhan, wuhan-virus, ncov-data-visual, ncov, wuhan-coronavirus-outbreak, ncov-map, wuhan2020, wuhan-coronavirus, china, wuhan-pneumonia	Pratitya/wuhan2020-timeline	Pratitya	User		2020-01-29			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	35	183	183	9	206	137	0	52	6	2	9
https://github.com/globalcitizen/2019-wuhan-coronavirus-data	2019 wuhan coronavirus data (2019-ncov)	pathogens, virology, epedemic, epedemiology, coronavirus, opendata, pandemic, viruses, 2019-ncov, 2019ncov, wuhan	globalcitizen/2019-wuhan-coronavirus-data	globalcitizen	User		2020-01-25	PHP	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	45	259	258	8	307	271	0	4	6	3	23
https://github.com/wuhan2020/nCov-2019-data-science			wuhan2020/nCov-2019-data-science	wuhan2020	Organization	wuhan2020 open source community	2020-01-30	Jupyter Notebook		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	13	19	19	8	24	16	0	1	5	0	2
https://github.com/WeileiZeng/red-cross	一起来给湖北/武汉红十字会监工吧	github-pages, red-cross, coronavirus	WeileiZeng/red-cross	WeileiZeng	User		2020-01-31	Ruby	gpl-3.0	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	14	14	8	116	83	0	10	0	0	23
https://github.com/wertycn/nCoV	2019-ncov 武汉新冠状病毒肺炎疫情信息导航		wertycn/nCoV	wertycn	User		2020-01-25	CSS		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	4	28	28	8	51	26	0	8	0	0	17
https://github.com/WuhanZhuRong/DonationChannel	武汉新型冠状病毒防疫物资信息捐赠通道 -> 采用更便捷的方案展示	wuhan, 2019-ncov, coronavirus	WuhanZhuRong/DonationChannel	WuhanZhuRong	Organization	""	2020-01-28	JavaScript	mit	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	9	9	8	178	137	0	12	15	1	13
https://github.com/GHDDI-AILab/Targeting2019-nCoV	information sharing portal about ncov/sars/mers for drug discovery	ncov, sars, drug-discovery, mers	GHDDI-AILab/Targeting2019-nCoV	GHDDI-AILab	Organization	""	2020-01-26	Python	mit	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	11	11	7	188	176	0	1	8	1	2
https://github.com/beoutbreakprepared/nCoV2019	location for summaries and analysis of data related to n-cov 2019, first reported in wuhan, china		beoutbreakprepared/nCoV2019	beoutbreakprepared	User		2020-01-24	R		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	13	58	58	7	78	49	0	11	6	0	12
https://github.com/qingyuanzhao/2019-nCov-Data	data for the 2019-ncov outbreak	2019-ncov	qingyuanzhao/2019-nCov-Data	qingyuanzhao	User		2020-01-31	HTML	cc-by-4.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	7	7	7	54	23	0	8	0	0	23
https://github.com/norratek/Ncov2020HistoryData			norratek/Ncov2020HistoryData	norratek	User		2020-01-30			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	7	15	15	6	55	36	0	0	14	5	0
https://github.com/4ncov/service-4ncov	service-4ncov		4ncov/service-4ncov	4ncov	User		2020-01-28	Java	apache-2.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	6	4	4	6	50	22	0	10	8	5	5
https://github.com/jakezj/hidden_geometry_of_nCoV	建模ncov传播情况		jakezj/hidden_geometry_of_nCoV	jakezj	User		2020-01-28	Jupyter Notebook		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	15	21	21	6	12	6	0	4	1	1	0
https://github.com/wuhan-support/backend	#武汉加油 #wuhan-support 面向疫区内外民众和医疗机构的多维度信息整合平台 后端	shimo, golang, wuhan-support, ncov, wuhan-pneumonia	wuhan-support/backend	wuhan-support	Organization	#武汉加油 #wuhan-support 我们关注你所关注的，我们支持需要支持的。 we care what you care, we support who needs support.	2020-01-27	Go	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	6	10	10	6	53	37	0	5	6	3	2
https://github.com/Contributors-of-anti-2019-nCoV/2019-nCoV	collections about 2019-ncov, includes papers, stickers, news, etc.		Contributors-of-anti-2019-nCoV/2019-nCoV	Contributors-of-anti-2019-nCoV	Organization		2020-01-22			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	15	15	6	28	15	1	3	1	0	8
https://github.com/UniLauX/2019-nCoV-AU			UniLauX/2019-nCoV-AU	UniLauX	User		2020-01-29			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	5	5	6	120	119	0	1	0	0	0
https://github.com/easychen/nCoV-push	ncov疫情实时播报推送脚本。数据基于丁香园。		easychen/nCoV-push	easychen	User		2020-01-23	PHP	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	18	49	49	6	16	3	0	4	1	0	8
https://github.com/parksw3/nCoV_framework	evaluating uncertainties associated with wuhan r0 estimates		parksw3/nCoV_framework	parksw3	User		2020-01-26	TeX		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	2	2	6	134	134	0	0	0	0	0
https://github.com/canghailan/Wuhan-2019-nCoV	2019-ncov 新冠状病毒 2019-12-01至今每日统计数据，包含国家、省、市三级数据（支持接口读取）	ncov, wuhan, 2019-ncov, dataset	canghailan/Wuhan-2019-nCoV	canghailan	User		2020-01-27	Jupyter Notebook	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	7	29	29	5	171	163	0	3	0	0	5
https://github.com/TIT-Lab/coronavirus-map	ncov疫情大数据分析与预警平台		TIT-Lab/coronavirus-map		Organization		2020-02-01	Vue		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	4	4	4	5	25	18	0	2	5	0	0
https://github.com/wuhan-support/dataset	#武汉加油 #wuhan-support 历史数据集与数据自动获取	wuhan-support, wuhan-pneumonia, ncov	wuhan-support/dataset	wuhan-support	Organization	#武汉加油 #wuhan-support 我们关注你所关注的，我们支持需要支持的。 we care what you care, we support who needs support.	2020-01-25	Python	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	10	12	12	5	811	778	0	1	16	8	8
https://github.com/tartsun/anti2019-nCoV	standing with wuhan. 		tartsun/anti2019-nCoV	tartsun	User		2020-01-23	Java	gpl-3.0	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	3	0	0	5	56	55	0	0	1	0	0
https://github.com/JsonMa/2019-nCoV-statistics	2019 ncov statistics		JsonMa/2019-nCoV-statistics	JsonMa	User		2020-01-30	JavaScript		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	5	273	216	0	0	57	0	0
https://github.com/docligot/coronatracker-analytics	analysis and reports based on novel coronavirus (ncov-2019) data. 		docligot/coronatracker-analytics	docligot	User		2020-01-28	HTML		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	8	10	9	5	77	62	0	0	15	0	0
https://github.com/BlankerL/DXY-2019-nCoV-Data	2019新型冠状病毒疫情时间序列数据仓库	2019-ncov, data-warehouse	BlankerL/DXY-2019-nCoV-Data	BlankerL	User		2020-01-31	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	39	147	146	4	77	66	0	3	0	0	8
https://github.com/kgostic/traveller_screening	code for analyses in 2020 ncov preprint, based on analyses from gostic et al., elife, 2015.		kgostic/traveller_screening	kgostic	User		2020-01-23	R	mpl-2.0	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7	6	4	54	43	0	3	1	0	7
https://github.com/chrism0dwk/wuhan	modelling of the ncov-2019 outbreak in wuhan, china, by jon read, jess bridgen, and chris jewell at lancaster university.	coronavirus, epidemic, lancaster-university, wuhan, 2019-ncov, epidemic-model	chrism0dwk/wuhan	chrism0dwk	User		2020-01-26	R		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	10	33	33	4	31	24	0	4	0	0	3
https://github.com/HopkinsIDD/ncov_incubation	estimating the incubation time of the novel coronavirus (ncov-2019) based on traveler data using coarse data tools		HopkinsIDD/ncov_incubation	HopkinsIDD	Organization	""	2020-01-26	Stan		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	4	7	7	4	45	43	0	0	1	1	0
https://github.com/artic-network/artic-ncov2019	artic nanopore protocol for ncov2019 novel coronavirus		artic-network/artic-ncov2019	artic-network	Organization	this is the articnetwork project, a wellcome trust funded project to provide a system for real-time genomic epidemiology of virus outbreaks.	2020-01-20			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	6	6	4	13	8	0	1	2	0	2
https://github.com/nCoVLab/CoroNo	신종 코로나바이러스감염증(2019-ncov) 추적 지도입니다.		nCoVLab/CoroNo	nCoVLab	Organization	""	2020-01-31	HTML	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	2	2	4	10	4	0	0	2	1	3
https://github.com/ZhangMingZhao1/2019nCoV-Virus-MapMonitor	2019-2020 新型肺炎病毒地图可视化监测（数据爬虫实时采集），并提供了一个爬虫数据接口		ZhangMingZhao1/2019nCoV-Virus-MapMonitor	ZhangMingZhao1	User		2020-01-21	JavaScript		TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	19	19	4	19	13	0	3	0	0	3
https://github.com/hack-fang/nCov	全国及各省新型肺炎疫情情况图		hack-fang/nCov	hack-fang	User		2020-01-28	CSS		FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	15	45	45	4	50	33	0	4	2	0	11
https://github.com/839Studio/Novel-Coronavirus-Updates	新增确诊新型冠状病毒肺炎统计数据（每日更新）		839Studio/Novel-Coronavirus-Updates	839Studio	User		2020-01-23			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	24	45	44	4	49	28	0	3	15	0	3
https://github.com/dai-pch/2019-nCoV-Fit	sir and seir model fitting for 2019-ncov.		dai-pch/2019-nCoV-Fit	dai-pch	User		2020-01-24	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	6	13	13	4	23	18	0	3	0	0	2
https://github.com/GuangchuangYu/nCov2019			GuangchuangYu/nCov2019	GuangchuangYu	User		2020-02-02	R		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	10	27	27	4	8	5	1	2	0	0	0
https://github.com/cuihuan/2019_nCov	2019-ncov 武汉新型冠状病毒可视化		cuihuan/2019_nCov	cuihuan	User		2020-01-28	JavaScript	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	3	14	14	4	47	42	0	2	1	0	2
https://github.com/4ncov/web-4ncov	web-4ncov		4ncov/web-4ncov	4ncov	User		2020-01-28	Vue	apache-2.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	2	2	4	22	20	0	0	2	0	0
https://github.com/epiforecasts/WuhanSeedingVsTransmission	the transmissibility of novel coronavirus in the early stages of the 2019-20 outbreak in wuhan: exploring initial point-source exposure sizes and durations using scenario analysis	ncov-data-visual, rstats, ncov, rstats-package	epiforecasts/WuhanSeedingVsTransmission	epiforecasts	Organization		2020-01-23	R	other 	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	5	4	4	301	201	0	37	20	1	42
https://github.com/reichlab/ncov	analyses related to ncov-2020 outbreak		reichlab/ncov	reichlab	Organization	""	2020-01-24	TeX	cc0-1.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	1	1	3	12	12	0	0	0	0	0
https://github.com/wangke0809/2019-nCoV-Push	2019-ncov 疫情实时播报🅥 ｜武汉新冠状病毒肺炎疫情信息通知 ｜ 支持微信、钉钉群、微博	2019-ncov	wangke0809/2019-nCoV-Push	wangke0809	User		2020-01-24	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	5	6	6	3	52	40	0	2	0	0	10
https://github.com/jriou/wcov	pattern of early human-to-human transmission of wuhan 2019-ncov		jriou/wcov	jriou	User		2020-01-21	TeX		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	4	22	22	3	53	48	0	1	0	0	4
https://github.com/Support-WuHan/Online-Doctors-Info	引用华中科大同济医院的话” 轻症患者即时起可居家远程咨询”。希望全国更多的远程医疗平台建立起来。不仅可以为武汉提供更多的医疗支撑，也可以避免轻症患者前往医院交叉感染。全国的白衣天使可以在家提供宝贵的专业知识帮助病人的同时，没有被感染的危险。保护医护人员就是保护我们大家！ forked from: http://www.xn--cesp9b.net/	wuhan, 2019-ncov, online-support	Support-WuHan/Online-Doctors-Info	Support-WuHan	Organization		2020-01-26			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	2	2	3	80	79	0	0	1	0	0
https://github.com/Mayandev/nCoV-notes	记录不同人在 ncov 下的故事和生活，在线预览：https://mayandev.github.io/ncov-notes	ncov, 2020ncov, 2019-ncov	Mayandev/nCoV-notes	Mayandev	User		2020-01-26	CSS	mit	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	5	5	3	78	74	0	0	3	0	1
https://github.com/yangclaraliu/2019nCoV_proportion_asym			yangclaraliu/2019nCoV_proportion_asym	yangclaraliu	User		2020-01-31	R		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	3	13	11	0	0	1	1	0
https://github.com/Jonasonw/WuhanWin	2020年武汉新型冠状病毒疫情暴露了很多问题，迫切需要利用数字化技术手段建设一个疫情信息/资源统筹/舆情处理平台。 in 2020, the new coronavirus epidemic in wuhan exposed many problems, and it is urgent to use digital technology to build an epidemic information / resources coordination / public opinion processing platform.		Jonasonw/WuhanWin	Jonasonw	User		2020-01-29			FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	4	4	3	15	8	0	3	0	0	4
https://github.com/HopkinsIDD/nCoV-Sandbox			HopkinsIDD/nCoV-Sandbox	HopkinsIDD	Organization	""	2020-01-23	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	4	4	3	32	32	0	0	0	0	0
https://github.com/iPomme/GameJame2020	coronavirus hunter		iPomme/GameJame2020	iPomme	User		2020-01-31	C#		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	3	50	50	0	0	0	0	0
https://github.com/Anti2019-nCoV/Anti2019-nCoV			Anti2019-nCoV/Anti2019-nCoV	Anti2019-nCoV	User		2020-01-29	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	4	4	3	36	36	0	0	0	0	0
https://github.com/iidx/corona-tracker	convert novel coronavirus(2019-ncov) statistical data from the chinese medical community(dxy.cn) to json format	coronavirus, corona-tracker, medical, 2019-ncov, telegram-bot	iidx/corona-tracker	iidx	User		2020-02-01	Python	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	12	12	3	10	8	0	0	2	0	0
https://github.com/2020nCov-wechat/Qwechat			2020nCov-wechat/Qwechat	2020nCov-wechat	Organization		2020-01-28	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	3	38	38	0	0	0	0	0
https://github.com/jameshay218/case_to_infection	back-of-the-envelope attempt to convert incidence of sars-ncov case reports into incidence of infections		jameshay218/case_to_infection	jameshay218	User		2020-01-26	R	gpl-3.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	3	7	7	3	42	40	0	2	0	0	0
https://github.com/wuhan-support/robot-official	#武汉加油 #wuhan-support 用于微信公众号的疫情信息推送机器人	wuhan-support, wuhan-pneumonia, wechat-bot, ncov	wuhan-support/robot-official	wuhan-support	Organization	#武汉加油 #wuhan-support 我们关注你所关注的，我们支持需要支持的。 we care what you care, we support who needs support.	2020-01-26	Python	gpl-3.0	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	7	7	3	63	56	0	2	3	0	2
https://github.com/2019nCoV-viz/data	store data needed		2019nCoV-viz/data	2019nCoV-viz	Organization		2020-01-26	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	0	0	3	5	5	0	0	0	0	0
https://github.com/yitao94/2019-nCoV	this goal of this project is to collect information and analyse trend of statistics of novel coronavirus originated in wuhan city, hubei province, p.r. china in 2019.		yitao94/2019-nCoV	yitao94	User		2020-01-21	Python	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	14	14	3	15	13	0	1	1	0	0
https://github.com/fadoers/charity-mobile	ncov-charity		fadoers/charity-mobile	fadoers	User		2020-01-24	Vue		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	0	0	3	5	3	0	0	1	1	0
https://github.com/wuhan-support/shimo-openapi	#武汉加油 #wuhan-support 使用石墨文档 open api 获取表格内数据	shimo, wuhan-pneumonia, wuhan-support, ncov	wuhan-support/shimo-openapi	wuhan-support	Organization	#武汉加油 #wuhan-support 我们关注你所关注的，我们支持需要支持的。 we care what you care, we support who needs support.	2020-01-28	Go	gpl-3.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	3	15	12	0	1	0	0	2
https://github.com/WUHAN-nCoV-VIS/traffic_visulization			WUHAN-nCoV-VIS/traffic_visulization	NCP-VIS	Organization	the visualization and modeling of ncp, organized by cfcs, computer science dept., peking university.	2020-02-02	JavaScript		FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	3	12	12	0	0	0	0	0
https://github.com/2020-nCoV/RawData	武汉疫情的原始数据地址		2020-nCoV/RawData	2020-nCoV	Organization	""	2020-01-25		other 	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	8	8	3	5	4	0	0	1	0	0
https://github.com/YiranJing/Coronavirus-Epidemic-2019-nCov	👩🏻‍⚕️2019-ncov estimation and forecast using statistical model; 新型冠状病毒统计模型预测	coronavirus, 2019-ncov, statistical-models, python, visualization, epidemic-model	YiranJing/Coronavirus-Epidemic-2019-nCov	YiranJing	User		2020-01-25	Jupyter Notebook		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	4	16	15	3	47	42	0	3	0	0	2
https://github.com/flyffast/CoronavirusHackUCI			flyffast/CoronavirusHackUCI	flyffast	User		2020-02-01	JavaScript		FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0	3	14	14	0	0	0	0	0
https://github.com/vilaca/wuhan-coronavirus-outbreak	wuhan coronavirus outbreak		vilaca/wuhan-coronavirus-outbreak	vilaca	User		2020-01-27			FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	2	5	4	3	50	36	0	0	9	4	1
https://github.com/ThinkGeo/Coronavirus-Wuhan-nCoV-2019	"tracking coronavirus: map, data of ""wuhan ncov 2019"""		ThinkGeo/Coronavirus-Wuhan-nCoV-2019	ThinkGeo	Organization	""	2020-02-03		bsd-2-clause	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	2	8	8	0	0	0	0	0
https://github.com/guardian/interactive-coronavirus-tracker-map	placeholder description: @blosky created this with repo-genesis		guardian/interactive-coronavirus-tracker-map	guardian	Organization	the source code of the world's leading liberal voice	2020-01-22	HTML		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0	0	0	2	15	15	0	0	0	0	0
https://github.com/NGLSL/2019-nCov	2019-ncov最新动态推送系统		NGLSL/2019-nCov	NGLSL	User		2020-01-22	Java		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	2	2	2	18	10	0	1	0	0	7
https://github.com/TIT-Lab/coronavirus-map-backend			TIT-Lab/coronavirus-map-backend		Organization		2020-02-02	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	1	1	2	8	8	0	0	0	0	0
https://github.com/ncovis/choropleth	choropleth map of the 2019 novel coronavirus outbreak.		ncovis/choropleth	ncovis	Organization		2020-01-30	JavaScript		TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	5	91	91	2	22	21	0	0	1	0	0
https://github.com/Laeyoung/Wuhan-Coronavirus-API	api service for tracking the wuhan coronavirus		Laeyoung/Wuhan-Coronavirus-API	Laeyoung	User		2020-01-29	JavaScript	mit	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	3	3	2	27	24	0	1	1	0	1
https://github.com/SpencerAung/coronavirus-info	coronavirus-info website		SpencerAung/coronavirus-info	SpencerAung	User		2020-01-31	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	1	2	56	53	0	1	0	0	2
https://github.com/lbj96347/2020-new-coronavirus-live-map	base on china official news to pop up new coronavirus cases on map.  基于中国官方新闻公布数据，绘制新型冠状病毒案例于地图上。		lbj96347/2020-new-coronavirus-live-map	lbj96347	User		2020-01-20	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	7	21	20	2	10	8	0	1	0	0	1
https://github.com/6yi/WechatCronAuto2019-nCov	2019新型肺炎疫情 微信公众测试号定时推送		6yi/WechatCronAuto2019-nCov	6yi	User		2020-01-24	Go	mit	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	1	1	2	38	29	0	1	1	0	7
https://github.com/ncovcompany/2019-nCoV	国内各互联网公司返工时间		ncovcompany/2019-nCoV	ncovcompany	User		2020-01-29			TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	10	10	2	88	86	0	1	0	0	1
https://github.com/junguoguo/ncov_2019_spider	2019 冠状病毒疫情爬虫。疫情数据可视化。python+mongodb+mysql	2019-ncov-data-vis, wuhan-support, 2019-ncov, ncov-2019, ncov-data-visual, ncov-map, ncov, wuhan-pneumonia	junguoguo/ncov_2019_spider	junguoguo	User		2020-01-31	Python	apache-2.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	4	6	6	2	28	26	0	1	0	0	1
https://github.com/Kreyren/2019-nCoV	this is community maintained list based on available informations about 2019-ncov		Kreyren/2019-nCoV	Kreyren	User		2020-02-02		agpl-3.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	1	1	2	15	4	0	1	1	6	3
https://github.com/renmu123/ncov	武汉肺炎的相关数据		renmu123/ncov	renmu123	User		2020-01-21	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	4	17	17	2	7	6	0	1	0	0	0
https://github.com/EdisonForMan/2019-nCoV-lucheng	2019-ncov-lucheng		EdisonForMan/2019-nCoV-lucheng	EdisonForMan	User		2020-01-31	JavaScript		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	0	2	24	24	0	0	0	0	0
https://github.com/adamkucharski/2020-ncov	analysis of 2019-ncov outbreak		adamkucharski/2020-ncov	adamkucharski	User		2020-01-25	HTML	gpl-3.0	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	4	8	8	2	40	40	0	0	0	0	0
https://github.com/joyqi/ncov2019	从官方数据中提取我感兴趣的2019新型冠状病毒发展情况		joyqi/ncov2019	joyqi	User		2020-02-01	TypeScript	mit	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	2	12	12	2	10	9	0	1	0	0	0
https://github.com/mokeeqian/wuhan-ncov	武汉2020新型冠状病毒（2019-ncov）全国疫情实时监控平台，武汉加油！	2019ncov, 2019-ncov, wuhan-coronavirus-outbreak, wuhan-pneumonia, wuhan	mokeeqian/wuhan-ncov	mokeeqian	User		2020-01-27	Python		FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0	1	1	2	10	3	0	1	0	0	6
